STATEFIP,YEAR,MONTH,EMPSTAT,UHRSWORKT,AGE,SEX
34,1988,1,0,,4,2
34,1988,1,0,,7,2
34,1988,1,0,,1,1
34,1988,1,10,,37,1
34,1988,1,10,,39,1
34,1988,1,10,,37,2
34,1988,1,10,,44,1
34,1988,1,10,,51,1
34,1988,1,31,,51,2
34,1988,1,33,,17,1
34,1988,1,31,,21,2
34,1988,1,10,,54,1
34,1988,1,10,,45,2
34,1988,1,10,,18,2
34,1988,1,0,,2,1
34,1988,1,10,,36,2
34,1988,1,20,,39,1
34,1988,1,10,,40,1
34,1988,1,31,,37,2
34,1988,1,33,,17,1
34,1988,1,0,,13,1
34,1988,1,0,,8,1
34,1988,1,0,,6,2
34,1988,1,12,,56,1
34,1988,1,31,,45,2
34,1988,1,10,,20,1
34,1988,1,10,,57,2
34,1988,1,10,,53,1
34,1988,1,31,,44,2
34,1988,1,0,,11,2
34,1988,1,10,,43,1
34,1988,1,31,,42,2
34,1988,1,10,,20,2
34,1988,1,33,,17,1
34,1988,1,10,,50,1
34,1988,1,12,,46,2
34,1988,1,33,,23,1
34,1988,1,10,,21,1
34,1988,1,10,,18,2
34,1988,1,10,,33,2
34,1988,1,31,,80,2
34,1988,1,10,,44,1
34,1988,1,31,,42,2
34,1988,1,33,,17,1
34,1988,1,33,,14,1
34,1988,1,10,,25,2
34,1988,1,34,,32,1
34,1988,1,0,,10,1
34,1988,1,0,,0,1
34,1988,1,10,,53,1
34,1988,1,10,,51,2
34,1988,1,20,,50,1
34,1988,1,10,,44,2
34,1988,1,31,,65,2
34,1988,1,10,,39,1
34,1988,1,31,,70,2
34,1988,1,32,,60,1
34,1988,1,10,,42,1
34,1988,1,33,,14,2
34,1988,1,0,,11,2
34,1988,1,10,,42,2
34,1988,1,34,,68,2
34,1988,1,10,,51,1
34,1988,1,10,,51,2
34,1988,1,10,,28,1
34,1988,1,10,,25,2
34,1988,1,10,,23,1
34,1988,1,10,,39,2
34,1988,1,10,,43,1
34,1988,1,0,,11,2
34,1988,1,10,,26,1
34,1988,1,10,,55,2
34,1988,1,10,,51,1
34,1988,1,10,,58,1
34,1988,1,31,,52,2
34,1988,1,10,,29,1
34,1988,1,34,,67,1
34,1988,1,10,,65,2
34,1988,1,10,,23,1
34,1988,1,10,,30,2
34,1988,1,0,,7,1
34,1988,1,0,,10,2
34,1988,1,0,,11,1
34,1988,1,20,,25,1
34,1988,1,10,,25,2
34,1988,1,31,,80,2
34,1988,1,12,,27,2
34,1988,1,10,,63,1
34,1988,1,10,,63,2
34,1988,1,10,,37,1
34,1988,1,10,,37,2
34,1988,1,10,,34,1
34,1988,1,10,,28,2
34,1988,1,10,,21,2
34,1988,1,34,,74,1
34,1988,1,34,,76,2
34,1988,1,10,,52,1
34,1988,1,10,,44,2
34,1988,1,12,,20,1
34,1988,1,10,,17,2
34,1988,1,33,,15,1
34,1988,1,10,,49,1
34,1988,1,10,,47,2
34,1988,1,10,,30,2
34,1988,1,10,,26,1
34,1988,1,10,,25,1
34,1988,1,10,,25,2
34,1988,1,10,,59,1
34,1988,1,10,,57,2
34,1988,1,10,,28,2
34,1988,1,10,,29,1
34,1988,1,10,,24,2
34,1988,1,34,,69,2
34,1988,1,10,,45,2
34,1988,1,10,,55,1
34,1988,1,31,,55,2
34,1988,1,10,,46,1
34,1988,1,10,,44,2
34,1988,1,10,,22,1
34,1988,1,33,,18,2
34,1988,1,10,,25,2
34,1988,1,10,,27,1
34,1988,1,0,,1,2
34,1988,1,20,,24,2
34,1988,1,0,,5,2
34,1988,1,0,,3,1
34,1988,1,10,,40,1
34,1988,1,33,,51,2
34,1988,1,10,,23,2
34,1988,1,0,,3,1
34,1988,1,0,,1,2
34,1988,1,10,,34,1
34,1988,1,10,,49,2
34,1988,1,10,,23,1
34,1988,1,10,,21,1
34,1988,1,10,,19,1
34,1988,1,34,,68,1
34,1988,1,10,,67,2
34,1988,1,10,,52,1
34,1988,1,31,,51,2
34,1988,1,10,,21,1
34,1988,1,10,,70,1
34,1988,1,31,,70,2
34,1988,1,10,,26,2
34,1988,1,10,,18,2
34,1988,1,33,,14,1
34,1988,1,10,,36,1
34,1988,1,10,,36,2
34,1988,1,0,,6,2
34,1988,1,34,,73,1
34,1988,1,31,,70,2
34,1988,1,10,,51,1
34,1988,1,34,,50,2
34,1988,1,10,,22,2
34,1988,1,33,,20,2
34,1988,1,10,,17,1
34,1988,1,31,,62,2
34,1988,1,10,,33,2
34,1988,1,10,,25,2
34,1988,1,10,,35,1
34,1988,1,10,,46,1
34,1988,1,10,,30,2
34,1988,1,34,,58,2
34,1988,1,10,,66,1
34,1988,1,12,,63,2
34,1988,1,34,,64,1
34,1988,1,31,,61,2
34,1988,1,10,,53,1
34,1988,1,10,,50,2
34,1988,1,10,,22,1
34,1988,1,33,,21,2
34,1988,1,33,,16,2
34,1988,1,10,,58,1
34,1988,1,31,,55,2
34,1988,1,10,,43,2
34,1988,1,10,,45,1
34,1988,1,0,,10,1
34,1988,1,10,,64,1
34,1988,1,10,,57,2
34,1988,1,10,,29,1
34,1988,1,10,,28,2
34,1988,1,10,,54,2
34,1988,1,10,,63,1
34,1988,1,34,,41,2
34,1988,1,10,,19,2
34,1988,1,0,,10,2
34,1988,1,0,,8,1
34,1988,1,20,,29,1
34,1988,1,12,,28,2
34,1988,1,10,,48,1
34,1988,1,10,,46,2
34,1988,1,10,,27,1
34,1988,1,31,,27,2
34,1988,1,0,,1,1
34,1988,1,12,,49,1
34,1988,1,12,,33,2
34,1988,1,10,,44,1
34,1988,1,10,,16,2
34,1988,1,10,,14,1
34,1988,1,10,,27,1
34,1988,1,10,,26,2
34,1988,1,0,,1,1
34,1988,1,10,,44,1
34,1988,1,10,,29,1
34,1988,1,10,,50,1
34,1988,1,10,,62,1
34,1988,1,31,,48,2
34,1988,1,10,,19,2
34,1988,1,10,,15,1
34,1988,1,10,,30,1
34,1988,1,31,,30,2
34,1988,1,0,,5,2
34,1988,1,0,,3,2
34,1988,1,0,,0,1
34,1988,1,10,,37,2
34,1988,1,10,,51,1
34,1988,1,10,,45,2
34,1988,1,10,,20,2
34,1988,1,33,,15,2
34,1988,1,34,,81,2
34,1988,1,10,,54,1
34,1988,1,10,,39,1
34,1988,1,10,,38,2
34,1988,1,33,,14,1
34,1988,1,10,,18,2
34,1988,1,10,,32,1
34,1988,1,10,,27,2
34,1988,1,10,,31,1
34,1988,1,10,,55,1
34,1988,1,34,,71,2
34,1988,1,10,,51,1
34,1988,1,10,,30,1
34,1988,1,10,,31,2
34,1988,1,0,,10,1
34,1988,1,0,,2,2
34,1988,1,34,,80,1
34,1988,1,31,,70,2
34,1988,1,10,,30,1
34,1988,1,10,,42,1
34,1988,1,31,,42,2
34,1988,1,10,,17,1
34,1988,1,33,,14,2
34,1988,1,10,,39,1
34,1988,1,20,,39,2
34,1988,1,0,,7,2
34,1988,1,0,,13,2
34,1988,1,10,,44,2
34,1988,1,10,,45,1
34,1988,1,33,,22,1
34,1988,1,33,,19,1
34,1988,1,33,,16,1
34,1988,1,12,,52,1
34,1988,1,12,,61,2
34,1988,1,20,,30,2
34,1988,1,10,,38,2
34,1988,1,10,,32,1
34,1988,1,10,,36,2
34,1988,1,10,,16,2
34,1988,1,10,,14,1
34,1988,1,10,,37,1
34,1988,1,31,,84,2
34,1988,1,34,,74,2
34,1988,1,34,,66,1
34,1988,1,31,,60,2
34,1988,1,31,,57,2
34,1988,1,34,,66,1
34,1988,1,12,,34,2
34,1988,1,10,,28,1
34,1988,1,10,,26,2
34,1988,1,10,,28,1
34,1988,1,10,,34,1
34,1988,1,31,,27,2
34,1988,1,10,,62,1
34,1988,1,10,,43,2
34,1988,1,10,,20,1
34,1988,1,34,,65,1
34,1988,1,31,,65,2
34,1988,1,31,,86,2
34,1988,1,31,,74,2
34,1988,1,10,,62,1
34,1988,1,31,,62,2
34,1988,1,10,,48,1
34,1988,1,31,,43,2
34,1988,1,33,,15,1
34,1988,1,0,,11,1
34,1988,1,0,,5,1
34,1988,1,10,,24,1
34,1988,1,10,,24,2
34,1988,1,0,,6,2
34,1988,1,33,,30,1
34,1988,1,33,,29,2
34,1988,1,0,,6,2
34,1988,1,34,,76,1
34,1988,1,31,,69,2
34,1988,1,31,,72,2
34,1988,1,34,,72,1
34,1988,1,34,,88,2
34,1988,1,31,,83,2
34,1988,1,31,,58,2
34,1988,1,32,,30,2
34,1988,1,10,,30,1
34,1988,1,31,,75,2
34,1988,1,10,,36,1
34,1988,1,10,,33,2
34,1988,1,10,,52,1
34,1988,1,20,,51,2
34,1988,1,10,,20,2
34,1988,1,10,,33,1
34,1988,1,31,,31,2
34,1988,1,0,,3,1
34,1988,1,0,,0,2
34,1988,1,31,,29,2
34,1988,1,0,,7,1
34,1988,1,0,,5,2
34,1988,1,0,,1,1
34,1988,1,12,,30,1
34,1988,1,10,,33,2
34,1988,1,0,,12,1
34,1988,1,34,,81,2
34,1988,1,10,,46,2
34,1988,1,31,,41,2
34,1988,1,10,,51,1
34,1988,1,33,,18,1
34,1988,1,33,,15,1
34,1988,1,10,,59,1
34,1988,1,31,,63,2
34,1988,1,20,,26,1
34,1988,1,33,,30,2
34,1988,1,10,,31,1
34,1988,1,0,,13,1
34,1988,1,0,,9,1
34,1988,1,0,,3,2
34,1988,1,31,,58,2
34,1988,1,31,,30,2
34,1988,1,34,,53,1
34,1988,1,34,,59,2
34,1988,1,10,,38,1
34,1988,1,10,,33,2
34,1988,1,0,,5,1
34,1988,1,0,,2,2
34,1988,1,34,,86,1
34,1988,1,31,,49,2
34,1988,1,10,,36,2
34,1988,1,10,,35,1
34,1988,1,0,,6,1
34,1988,1,0,,3,2
34,1988,1,10,,22,1
34,1988,1,10,,21,2
34,1988,1,31,,53,2
34,1988,1,10,,62,1
34,1988,1,10,,18,2
34,1988,1,10,,21,2
34,1988,1,0,,3,1
34,1988,1,10,,46,1
34,1988,1,10,,39,2
34,1988,1,10,,17,1
34,1988,1,10,,14,1
34,1988,1,0,,11,2
34,1988,1,34,,70,1
34,1988,1,34,,69,2
34,1988,1,10,,72,1
34,1988,1,31,,72,2
34,1988,1,10,,57,1
34,1988,1,31,,60,2
34,1988,1,34,,61,1
34,1988,1,10,,58,2
34,1988,1,10,,26,1
34,1988,1,10,,34,2
34,1988,1,0,,10,2
34,1988,1,0,,9,1
34,1988,1,0,,7,2
34,1988,1,0,,5,1
34,1988,1,10,,29,2
34,1988,1,0,,6,2
34,1988,1,0,,9,2
34,1988,1,34,,76,1
34,1988,1,34,,73,2
34,1988,1,31,,80,2
34,1988,1,31,,77,2
34,1988,1,10,,22,2
34,1988,1,10,,23,1
34,1988,1,0,,7,2
34,1988,1,0,,2,1
34,1988,1,0,,1,1
34,1988,1,34,,70,1
34,1988,1,31,,71,2
34,1988,1,10,,23,2
34,1988,1,10,,21,2
34,1988,1,10,,31,1
34,1988,1,33,,34,2
34,1988,1,0,,9,2
34,1988,1,0,,5,2
34,1988,1,10,,45,1
34,1988,1,31,,38,2
34,1988,1,0,,6,1
34,1988,1,0,,3,1
34,1988,1,0,,1,2
34,1988,1,34,,73,2
34,1988,1,34,,82,1
34,1988,1,34,,66,1
34,1988,1,10,,60,2
34,1988,1,10,,49,1
34,1988,1,31,,44,2
34,1988,1,10,,21,1
34,1988,1,10,,16,1
34,1988,1,10,,48,2
34,1988,1,10,,39,2
34,1988,1,0,,13,1
34,1988,1,0,,10,2
34,1988,1,10,,28,1
34,1988,1,33,,26,2
34,1988,1,34,,77,1
34,1988,1,10,,33,2
34,1988,1,10,,54,1
34,1988,1,31,,50,2
34,1988,1,34,,69,1
34,1988,1,34,,67,2
34,1988,1,10,,29,1
34,1988,1,10,,60,1
34,1988,1,10,,55,2
34,1988,1,34,,76,1
34,1988,1,31,,69,2
34,1988,1,10,,37,1
34,1988,1,10,,44,1
34,1988,1,10,,44,2
34,1988,1,12,,18,2
34,1988,1,33,,16,2
34,1988,1,10,,15,2
34,1988,1,10,,23,1
34,1988,1,31,,24,2
34,1988,1,10,,47,1
34,1988,1,10,,33,2
34,1988,1,10,,22,1
34,1988,1,0,,7,1
34,1988,1,31,,34,2
34,1988,1,10,,33,1
34,1988,1,0,,6,1
34,1988,1,0,,4,1
34,1988,1,20,,43,1
34,1988,1,20,,40,2
34,1988,1,10,,52,1
34,1988,1,10,,55,2
34,1988,1,10,,22,1
34,1988,1,10,,29,2
34,1988,1,10,,32,1
34,1988,1,10,,30,2
34,1988,1,0,,7,1
34,1988,1,0,,5,1
34,1988,1,0,,2,2
34,1988,1,10,,54,1
34,1988,1,10,,47,2
34,1988,1,10,,24,2
34,1988,1,10,,33,1
34,1988,1,10,,32,2
34,1988,1,33,,14,2
34,1988,1,0,,10,1
34,1988,1,10,,41,1
34,1988,1,10,,55,2
34,1988,1,10,,17,2
34,1988,1,10,,69,2
34,1988,1,34,,77,1
34,1988,1,34,,83,1
34,1988,1,34,,48,1
34,1988,1,31,,47,2
34,1988,1,10,,31,2
34,1988,1,10,,33,1
34,1988,1,10,,44,1
34,1988,1,31,,42,2
34,1988,1,10,,23,1
34,1988,1,10,,22,1
34,1988,1,10,,17,2
34,1988,1,0,,5,1
34,1988,1,31,,71,2
34,1988,1,10,,30,1
34,1988,1,10,,26,2
34,1988,1,0,,9,1
34,1988,1,0,,1,2
34,1988,1,10,,66,1
34,1988,1,10,,35,1
34,1988,1,31,,35,2
34,1988,1,0,,6,1
34,1988,1,0,,1,1
34,1988,1,10,,46,1
34,1988,1,31,,44,2
34,1988,1,33,,18,1
34,1988,1,33,,15,2
34,1988,1,10,,35,2
34,1988,1,10,,41,1
34,1988,1,10,,42,1
34,1988,1,31,,36,2
34,1988,1,0,,12,1
34,1988,1,0,,7,1
34,1988,1,10,,51,2
34,1988,1,31,,50,2
34,1988,1,10,,30,1
34,1988,1,10,,28,2
34,1988,1,0,,2,1
34,1988,1,0,,0,1
34,1988,1,10,,49,1
34,1988,1,31,,49,2
34,1988,1,33,,22,2
34,1988,1,33,,20,2
34,1988,1,34,,80,2
34,1988,1,10,,37,1
34,1988,1,31,,35,2
34,1988,1,0,,4,2
34,1988,1,0,,3,1
34,1988,1,0,,0,2
34,1988,1,10,,62,1
34,1988,1,10,,60,2
34,1988,1,20,,30,2
34,1988,1,0,,12,2
34,1988,1,0,,7,2
34,1988,1,31,,51,2
34,1988,1,10,,50,1
34,1988,1,10,,34,2
34,1988,1,0,,11,1
34,1988,1,31,,34,2
34,1988,1,10,,26,1
34,1988,1,0,,2,1
34,1988,1,0,,0,1
34,1988,1,10,,35,1
34,1988,1,31,,30,2
34,1988,1,10,,40,1
34,1988,1,0,,0,2
34,1988,1,10,,39,1
34,1988,1,31,,36,2
34,1988,1,33,,14,1
34,1988,1,0,,3,1
34,1988,1,0,,0,1
34,1988,1,34,,78,2
34,1988,1,31,,46,2
34,1988,1,10,,47,1
34,1988,1,0,,11,2
34,1988,1,0,,9,2
34,1988,1,10,,38,1
34,1988,1,10,,32,2
34,1988,1,0,,4,2
34,1988,1,0,,1,1
34,1988,1,10,,31,1
34,1988,1,10,,28,2
34,1988,1,0,,4,2
34,1988,1,10,,42,1
34,1988,1,10,,40,2
34,1988,1,0,,13,1
34,1988,1,10,,26,1
34,1988,1,10,,23,2
34,1988,1,10,,40,1
34,1988,1,0,,13,1
34,1988,1,34,,59,1
34,1988,1,20,,63,1
34,1988,1,10,,58,2
34,1988,1,10,,26,1
34,1988,1,10,,23,2
34,1988,1,10,,32,1
34,1988,1,31,,28,2
34,1988,1,0,,2,1
34,1988,1,10,,46,1
34,1988,1,10,,41,2
34,1988,1,10,,19,2
34,1988,1,33,,15,1
34,1988,1,0,,9,2
34,1988,1,10,,55,1
34,1988,1,31,,53,2
34,1988,1,10,,25,1
34,1988,1,34,,78,2
34,1988,1,10,,50,1
34,1988,1,10,,51,2
34,1988,1,10,,19,2
34,1988,1,10,,17,1
34,1988,1,34,,75,2
34,1988,1,34,,72,2
34,1988,1,10,,51,2
34,1988,1,10,,19,1
34,1988,1,10,,37,2
34,1988,1,10,,27,1
34,1988,1,10,,15,1
34,1988,1,0,,12,1
34,1988,1,0,,10,1
34,1988,1,10,,37,1
34,1988,1,10,,37,2
34,1988,1,0,,11,1
34,1988,1,0,,8,2
34,1988,1,0,,1,1
34,1988,1,10,,42,1
34,1988,1,31,,43,2
34,1988,1,33,,15,2
34,1988,1,0,,11,1
34,1988,1,34,,70,1
34,1988,1,10,,66,2
34,1988,1,10,,56,1
34,1988,1,10,,45,1
34,1988,1,10,,42,1
34,1988,1,10,,43,2
34,1988,1,10,,14,1
34,1988,1,0,,12,2
34,1988,1,34,,65,1
34,1988,1,31,,65,2
34,1988,1,10,,28,2
34,1988,1,10,,35,1
34,1988,1,10,,32,2
34,1988,1,0,,11,1
34,1988,1,0,,9,1
34,1988,1,10,,25,1
34,1988,1,20,,29,2
34,1988,1,0,,1,1
34,1988,1,34,,81,1
34,1988,1,10,,34,1
34,1988,1,10,,35,2
34,1988,1,34,,23,1
34,1988,1,10,,21,1
34,1988,1,33,,19,2
34,1988,1,10,,28,1
34,1988,1,31,,29,2
34,1988,1,0,,2,2
34,1988,1,10,,23,2
34,1988,1,10,,26,1
34,1988,1,10,,44,1
34,1988,1,31,,44,2
34,1988,1,33,,14,2
34,1988,1,33,,14,2
34,1988,1,34,,27,1
34,1988,1,10,,55,2
34,1988,1,20,,23,2
34,1988,1,10,,52,2
34,1988,1,33,,23,1
34,1988,1,10,,22,2
34,1988,1,33,,18,1
34,1988,1,10,,35,1
34,1988,1,10,,29,2
34,1988,1,0,,5,1
34,1988,1,0,,4,1
34,1988,1,10,,66,1
34,1988,1,10,,51,2
34,1988,1,31,,76,2
34,1988,1,10,,50,1
34,1988,1,31,,41,2
34,1988,1,33,,15,2
34,1988,1,0,,9,1
34,1988,1,0,,4,2
34,1988,1,0,,2,1
34,1988,1,12,,47,1
34,1988,1,10,,41,2
34,1988,1,33,,21,1
34,1988,1,10,,19,2
34,1988,1,0,,10,2
34,1988,1,10,,26,2
34,1988,1,10,,28,1
34,1988,1,10,,28,2
34,1988,1,10,,21,2
34,1988,1,10,,31,1
34,1988,1,10,,38,2
34,1988,1,34,,82,1
34,1988,1,34,,88,2
34,1988,1,10,,36,1
34,1988,1,10,,14,1
34,1988,1,0,,9,1
34,1988,1,0,,6,1
34,1988,1,0,,2,1
34,1988,1,10,,30,2
34,1988,1,10,,32,2
34,1988,1,0,,10,1
34,1988,1,0,,9,1
34,1988,1,0,,11,1
34,1988,1,0,,7,2
34,1988,1,33,,38,1
34,1988,1,10,,42,1
34,1988,1,10,,36,1
34,1988,1,10,,34,2
34,1988,1,0,,6,1
34,1988,1,0,,3,1
34,1988,1,31,,32,2
34,1988,1,33,,14,2
34,1988,1,0,,7,2
34,1988,1,0,,4,2
34,1988,1,10,,54,1
34,1988,1,31,,52,2
34,1988,1,33,,20,1
34,1988,1,34,,69,1
34,1988,1,31,,67,2
34,1988,1,34,,79,1
34,1988,1,31,,78,2
34,1988,1,34,,71,1
34,1988,1,31,,68,2
34,1988,1,34,,37,1
34,1988,1,10,,18,2
34,1988,1,10,,24,1
34,1988,1,10,,22,2
34,1988,1,10,,55,1
34,1988,1,10,,52,2
34,1988,1,20,,21,1
34,1988,1,33,,18,1
34,1988,1,34,,65,1
34,1988,1,31,,69,2
34,1988,1,10,,31,2
34,1988,1,0,,11,2
34,1988,1,34,,69,2
34,1988,1,34,,90,2
34,1988,1,34,,64,2
34,1988,1,12,,47,1
34,1988,1,31,,38,2
34,1988,1,0,,7,1
34,1988,1,0,,5,1
34,1988,1,10,,55,1
34,1988,1,10,,56,2
34,1988,1,34,,70,2
34,1988,1,10,,43,1
34,1988,1,10,,33,2
34,1988,1,0,,11,2
34,1988,1,10,,36,2
34,1988,1,10,,39,1
34,1988,1,10,,26,1
34,1988,1,31,,22,2
34,1988,1,0,,1,1
34,1988,1,0,,7,2
34,1988,1,34,,58,2
34,1988,1,34,,45,1
34,1988,1,31,,76,2
34,1988,1,10,,28,1
34,1988,1,10,,25,2
34,1988,1,10,,51,1
34,1988,1,10,,44,2
34,1988,1,0,,11,2
34,1988,1,0,,9,2
34,1988,1,10,,25,1
34,1988,1,10,,23,2
34,1988,1,0,,5,1
34,1988,1,10,,32,1
34,1988,1,31,,30,2
34,1988,1,0,,2,2
34,1988,1,0,,0,1
34,1988,1,31,,83,2
34,1988,1,31,,83,2
34,1988,1,31,,81,2
34,1988,1,10,,32,1
34,1988,1,10,,34,2
34,1988,1,10,,29,1
34,1988,1,10,,38,2
34,1988,1,10,,17,2
34,1988,1,34,,90,1
34,1988,1,34,,72,1
34,1988,1,31,,72,2
34,1988,1,10,,52,1
34,1988,1,10,,51,2
34,1988,1,10,,22,1
34,1988,1,0,,12,1
34,1988,1,31,,63,2
34,1988,1,34,,67,2
34,1988,1,10,,36,1
34,1988,1,31,,58,2
34,1988,1,31,,82,2
34,1988,1,31,,80,2
34,1988,1,31,,87,2
34,1988,1,10,,30,1
34,1988,1,31,,27,2
34,1988,1,0,,5,1
34,1988,1,0,,0,1
34,1988,1,10,,55,1
34,1988,1,10,,51,2
34,1988,1,10,,25,2
34,1988,1,10,,42,1
34,1988,1,31,,39,2
34,1988,1,0,,7,2
34,1988,1,0,,4,1
34,1988,1,34,,73,2
34,1988,1,10,,38,1
34,1988,1,10,,36,2
34,1988,1,0,,9,1
34,1988,1,0,,7,1
34,1988,1,0,,6,2
34,1988,1,10,,54,1
34,1988,1,10,,46,2
34,1988,1,33,,21,1
34,1988,1,33,,19,1
34,1988,1,0,,0,1
34,1988,1,10,,32,1
34,1988,1,31,,30,2
34,1988,1,12,,30,1
34,1988,1,10,,29,2
34,1988,1,10,,61,2
34,1988,1,10,,26,1
34,1988,1,10,,23,1
34,1988,1,10,,25,2
34,1988,1,10,,36,1
34,1988,1,31,,30,2
34,1988,1,0,,0,2
34,1988,1,10,,29,1
34,1988,1,31,,25,2
34,1988,1,0,,0,2
34,1988,1,10,,58,1
34,1988,1,10,,57,2
34,1988,1,33,,19,1
34,1988,1,34,,74,2
34,1988,1,31,,86,2
34,1988,1,10,,63,2
34,1988,1,10,,61,1
34,1988,1,20,,60,2
34,1988,1,34,,60,1
34,1988,1,34,,63,2
34,1988,1,10,,51,1
34,1988,1,10,,43,2
34,1988,1,10,,19,1
34,1988,1,10,,17,2
34,1988,1,10,,52,1
34,1988,1,10,,50,2
34,1988,1,20,,73,2
34,1988,1,10,,40,2
34,1988,1,33,,17,1
34,1988,1,0,,11,2
34,1988,1,0,,9,1
34,1988,1,0,,5,2
34,1988,1,10,,32,1
34,1988,1,10,,49,1
34,1988,1,10,,45,2
34,1988,1,10,,20,2
34,1988,1,10,,16,2
34,1988,1,0,,12,2
34,1988,1,31,,69,2
34,1988,1,10,,76,1
34,1988,1,10,,38,1
34,1988,1,10,,33,2
34,1988,1,0,,4,2
34,1988,1,10,,49,1
34,1988,1,10,,47,2
34,1988,1,10,,20,2
34,1988,1,33,,15,1
34,1988,1,31,,83,2
34,1988,1,10,,59,1
34,1988,1,10,,54,2
34,1988,1,33,,19,2
34,1988,1,10,,33,2
34,1988,1,10,,32,1
34,1988,1,34,,72,2
34,1988,1,34,,71,1
34,1988,1,34,,69,2
34,1988,1,34,,75,1
34,1988,1,31,,73,2
34,1988,1,20,,38,1
34,1988,1,31,,33,2
34,1988,1,0,,11,2
34,1988,1,0,,8,2
34,1988,1,0,,7,2
34,1988,1,10,,28,1
34,1988,1,31,,27,2
34,1988,1,0,,2,2
34,1988,1,32,,87,2
34,1988,1,10,,42,2
34,1988,1,33,,21,2
34,1988,1,33,,16,1
34,1988,1,0,,4,1
34,1988,1,34,,74,1
34,1988,1,31,,76,2
34,1988,1,32,,52,1
34,1988,1,34,,81,1
34,1988,1,10,,47,1
34,1988,1,31,,42,2
34,1988,1,10,,38,1
34,1988,1,31,,27,2
34,1988,1,0,,1,1
34,1988,1,10,,52,1
34,1988,1,10,,53,2
34,1988,1,10,,26,1
34,1988,1,10,,23,2
34,1988,1,34,,73,1
34,1988,1,32,,75,2
34,1988,1,10,,48,1
34,1988,1,10,,48,2
34,1988,1,10,,15,2
34,1988,1,34,,80,1
34,1988,1,10,,76,2
34,1988,1,10,,31,1
34,1988,1,10,,34,2
34,1988,1,0,,5,2
34,1988,1,0,,1,1
34,1988,1,34,,81,2
34,1988,1,10,,29,1
34,1988,1,10,,25,2
34,1988,1,20,,36,1
34,1988,1,10,,39,1
34,1988,1,10,,34,2
34,1988,1,0,,6,1
34,1988,1,0,,4,2
34,1988,1,31,,60,2
34,1988,1,32,,66,1
34,1988,1,31,,56,2
34,1988,1,10,,35,1
34,1988,1,10,,52,1
34,1988,1,31,,49,2
34,1988,1,33,,19,2
34,1988,1,12,,17,2
34,1988,1,34,,74,1
34,1988,1,10,,30,1
34,1988,1,31,,31,2
34,1988,1,0,,5,2
34,1988,1,0,,3,1
34,1988,1,12,,55,1
34,1988,1,10,,54,2
34,1988,1,33,,17,2
34,1988,1,31,,67,2
34,1988,1,10,,43,1
34,1988,1,10,,42,2
34,1988,1,10,,21,2
34,1988,1,10,,50,1
34,1988,1,10,,44,2
34,1988,1,10,,41,1
34,1988,1,10,,35,2
34,1988,1,0,,5,1
34,1988,1,0,,4,2
34,1988,1,10,,38,1
34,1988,1,12,,37,2
34,1988,1,31,,27,2
34,1988,1,10,,36,1
34,1988,1,0,,4,2
34,1988,1,10,,44,1
34,1988,1,34,,43,2
34,1988,1,33,,19,1
34,1988,1,33,,16,2
34,1988,1,33,,14,2
34,1988,1,0,,12,1
34,1988,1,34,,66,1
34,1988,1,31,,62,2
34,1988,1,12,,43,1
34,1988,1,12,,39,2
34,1988,1,33,,15,1
34,1988,1,33,,15,2
34,1988,1,34,,67,1
34,1988,1,12,,31,1
34,1988,1,31,,21,2
34,1988,1,0,,2,2
34,1988,1,10,,33,1
34,1988,1,10,,55,2
34,1988,1,12,,50,1
34,1988,1,31,,49,2
34,1988,1,10,,22,1
34,1988,1,10,,22,2
34,1988,1,33,,25,2
34,1988,1,10,,36,2
34,1988,1,10,,41,1
34,1988,1,10,,19,2
34,1988,1,31,,29,2
34,1988,1,0,,12,2
34,1988,1,0,,10,1
34,1988,1,0,,4,1
34,1988,1,10,,24,2
34,1988,1,10,,40,1
34,1988,1,12,,39,2
34,1988,1,0,,3,1
34,1988,1,31,,55,2
34,1988,1,10,,57,1
34,1988,1,10,,25,2
34,1988,1,0,,5,1
34,1988,1,34,,72,1
34,1988,1,34,,73,2
34,1988,1,10,,65,2
34,1988,1,10,,33,1
34,1988,1,10,,30,2
34,1988,1,0,,2,2
34,1988,1,10,,18,2
34,1988,1,10,,26,2
34,1988,1,10,,24,1
34,1988,1,10,,22,2
34,1988,1,10,,55,2
34,1988,1,10,,36,2
34,1988,1,33,,16,1
34,1988,1,33,,14,2
34,1988,1,0,,12,2
34,1988,1,10,,62,2
34,1988,1,10,,40,2
34,1988,1,0,,10,1
34,1988,1,0,,8,1
34,1988,1,0,,4,1
34,1988,1,10,,22,2
34,1988,1,10,,35,1
34,1988,1,20,,52,2
34,1988,1,10,,19,2
34,1988,1,33,,17,1
34,1988,1,10,,23,1
34,1988,1,34,,73,2
34,1988,1,10,,38,1
34,1988,1,31,,36,2
34,1988,1,0,,10,2
34,1988,1,0,,2,1
34,1988,1,10,,37,1
34,1988,1,10,,37,2
34,1988,1,12,,54,1
34,1988,1,12,,40,2
34,1988,1,33,,17,2
34,1988,1,33,,19,2
34,1988,1,33,,17,1
34,1988,1,20,,16,1
34,1988,1,10,,15,1
34,1988,1,10,,22,1
34,1988,1,33,,21,2
34,1988,1,10,,57,2
34,1988,1,10,,61,1
34,1988,1,10,,37,2
34,1988,1,10,,15,1
